control number,PRE:answer,POST:answer,PRE:correct,POST:correct,score change,improved
5,Virus,Virus,1,1,0,0
6,Virus,Virus,1,1,0,0
7,Virus,Virus,1,1,0,0
8,Virus,Virus,1,1,0,0
9,Virus,Virus,1,1,0,0
10,Virus,Virus,1,1,0,0
11,Bacteria,Bacteria,0,0,0,0
13,Virus,Virus,1,1,0,0
14,Virus,Virus,1,1,0,0
15,Virus,Virus,1,1,0,0
16,Virus,Virus,1,1,0,0
17,Bacteria,Virus,0,1,1,1
18,Bacteria,Bacteria,0,0,0,0
19,Bacteria,Virus,0,1,1,1
21,Virus,Virus,1,1,0,0
22,Virus,Virus,1,1,0,0
23,Virus,Virus,1,1,0,0
24,Virus,Virus,1,1,0,0
25,Virus,Virus,1,1,0,0
26,Virus,Virus,1,1,0,0
27,Virus,Virus,1,1,0,0
28,Virus,Virus,1,1,0,0
29,Virus,Virus,1,1,0,0
30,Virus,Virus,1,1,0,0
31,Virus,Virus,1,1,0,0
32,Virus,Virus,1,1,0,0
33,Virus,Virus,1,1,0,0
34,Virus,Virus,1,1,0,0
35,Virus,Virus,1,1,0,0
38,Virus,Virus,1,1,0,0
39,Virus,Virus,1,1,0,0
41,Virus,Virus,1,1,0,0
44,Virus,Virus,1,1,0,0
45,Virus,Virus,1,1,0,0
49,Virus,Virus,1,1,0,0
50,Virus,Virus,1,1,0,0
51,Virus,Virus,1,1,0,0
52,Virus,Virus,1,1,0,0
53,Virus,Virus,1,1,0,0
54,Virus,Virus,1,1,0,0
55,Virus,Virus,1,1,0,0
56,Virus,Virus,1,1,0,0
57,Virus,Virus,1,1,0,0
58,Virus,Virus,1,1,0,0
59,Virus,Virus,1,1,0,0
60,Virus,Virus,1,1,0,0
61,Virus,Virus,1,1,0,0
62,Virus,Virus,1,1,0,0
63,Virus,Virus,1,1,0,0
64,Virus,Virus,1,1,0,0
74,Virus,Virus,1,1,0,0
75,Virus,Virus,1,1,0,0
76,Virus,Virus,1,1,0,0
79,Virus,Virus,1,1,0,0
81,Virus,Virus,1,1,0,0
82,Virus,Virus,1,1,0,0
85,Virus,Virus,1,1,0,0
86,Virus,Virus,1,1,0,0
87,Virus,Virus,1,1,0,0
88,Virus,Virus,1,1,0,0
89,Virus,Virus,1,1,0,0
90,Virus,Virus,1,1,0,0
91,Virus,Virus,1,1,0,0
92,Virus,Virus,1,1,0,0
93,Virus,Virus,1,1,0,0
94,Virus,Virus,1,1,0,0
95,Virus,Virus,1,1,0,0
96,Virus,Virus,1,1,0,0
97,Virus,Virus,1,1,0,0
98,Virus,Virus,1,1,0,0
101,Virus,Virus,1,1,0,0
102,Virus,Virus,1,1,0,0
103,Virus,Virus,1,1,0,0
104,Virus,Virus,1,1,0,0
106,Virus,Virus,1,1,0,0
107,Virus,Virus,1,1,0,0
108,Virus,Virus,1,1,0,0
110,Virus,Virus,1,1,0,0
112,Virus,Virus,1,1,0,0
114,Virus,Virus,1,1,0,0
115,Virus,Virus,1,1,0,0
116,Virus,Virus,1,1,0,0
117,Virus,Virus,1,1,0,0
118,Virus,Virus,1,1,0,0
119,Virus,Virus,1,1,0,0
120,Virus,Virus,1,1,0,0
121,Virus,Virus,1,1,0,0
122,Virus,Virus,1,1,0,0
123,Virus,Virus,1,1,0,0
124,Virus,Virus,1,1,0,0
125,Virus,Virus,1,1,0,0
126,Virus,Virus,1,1,0,0
127,Virus,Virus,1,1,0,0
128,Virus,Virus,1,1,0,0
129,Virus,Virus,1,1,0,0
130,Virus,Virus,1,1,0,0
131,Virus,Virus,1,1,0,0
132,Virus,Virus,1,1,0,0
133,Virus,Virus,1,1,0,0
134,Virus,Virus,1,1,0,0
135,Virus,Virus,1,1,0,0
136,Virus,Virus,1,1,0,0
137,Virus,Virus,1,1,0,0
138,Virus,Virus,1,1,0,0
141,Virus,Virus,1,1,0,0
143,Virus,Virus,1,1,0,0
145,Virus,Virus,1,1,0,0
146,Virus,Virus,1,1,0,0
147,Virus,Virus,1,1,0,0
148,Virus,Virus,1,1,0,0
149,Bacteria,Virus,0,1,1,1
150,Bacteria,Virus,0,1,1,1
151,Bacteria,Virus,0,1,1,1
152,Bacteria,Virus,0,1,1,1
153,Bacteria,Virus,0,1,1,1
154,Bacteria,Virus,0,1,1,1
155,Bacteria,Virus,0,1,1,1
156,Bacteria,Virus,0,1,1,1
157,Bacteria,Virus,0,1,1,1
158,Bacteria,Virus,0,1,1,1
159,Bacteria,Virus,0,1,1,1
160,Bacteria,Virus,0,1,1,1
161,Bacteria,Bacteria,0,0,0,0
162,Bacteria,Bacteria,0,0,0,0
163,Virus,Virus,1,1,0,0
164,Virus,Virus,1,1,0,0
165,Virus,Virus,1,1,0,0
166,Virus,Virus,1,1,0,0
169,Virus,Virus,1,1,0,0
171,Virus,Virus,1,1,0,0
177,Virus,Virus,1,1,0,0
178,Virus,Virus,1,1,0,0
180,Virus,Virus,1,1,0,0
181,Virus,Virus,1,1,0,0
182,Bacteria,Virus,0,1,1,1
183,Bacteria,Virus,0,1,1,1
184,Bacteria,Virus,0,1,1,1
185,Bacteria,Virus,0,1,1,1
186,Bacteria,Virus,0,1,1,1
187,Virus,Virus,1,1,0,0
188,Virus,Virus,1,1,0,0
189,Virus,Virus,1,1,0,0
190,Virus,Virus,1,1,0,0
191,Virus,Virus,1,1,0,0
192,Virus,Virus,1,1,0,0
194,Virus,Virus,1,1,0,0
195,Virus,Virus,1,1,0,0
196,Virus,Virus,1,1,0,0
197,Virus,Virus,1,1,0,0
198,Virus,Virus,1,1,0,0
199,Virus,Virus,1,1,0,0
204,Virus,Virus,1,1,0,0
205,Virus,Virus,1,1,0,0
206,Virus,Virus,1,1,0,0
207,Virus,Virus,1,1,0,0
208,Virus,Virus,1,1,0,0
212,Virus,Virus,1,1,0,0
213,Virus,Virus,1,1,0,0
214,Virus,Virus,1,1,0,0
215,Virus,Virus,1,1,0,0
216,Bacteria,Virus,0,1,1,1
217,Bacteria,Virus,0,1,1,1
218,Bacteria,Virus,0,1,1,1
219,Virus,Virus,1,1,0,0
220,Virus,Virus,1,1,0,0
221,Virus,Virus,1,1,0,0
223,Virus,Virus,1,1,0,0
224,Virus,Virus,1,1,0,0
